,gdp,gdp,gdp,gdp,gdp,cpi,cpi,cpi,cpi,cpi
1995-06-10,100.72356806008054,100.63470282558625,100.83063206149416,101.57231524445417,100.51226950259124,101.25466228274637,101.81149402815504,99.84496057285469,100.73683623007834,101.02567476686933
1995-06-11,100.7263837808011,100.63896766571857,100.8349942658357,101.58045506744291,100.5129953276164,101.22484656431051,101.87380476898464,99.80030723433902,100.7111836581763,101.01352572333668
1995-06-12,100.72905683605765,100.6435826535948,100.83938414351476,101.5885327037956,100.51374123914117,101.21700594170866,101.8374456714958,99.77149158395828,100.72515906958344,101.02426636438933
1995-06-13,100.73162821718932,100.64822342884429,100.84377967286036,101.59630037141542,100.51437439905256,101.23581730895908,101.86458769518998,99.803831885484,100.71859934042844,101.00288087797034
1995-06-14,100.73411845970399,100.65286818933701,100.84811958615764,101.60392856361705,100.51497222971109,101.24350335383944,101.880078577303,99.81829610734924,100.73148280693145,101.00786209945834
1995-06-15,100.73646724220742,100.6574887931302,100.85248201942646,101.61165526215514,100.5156520378382,101.24720969516858,101.880822471534,99.81767994768644,100.72857709659668,100.99416489970791
1995-06-16,100.73868525865745,100.66204108204877,100.8567696877958,101.6194655985659,100.51624959896169,101.26231659973,101.88949743265697,99.79051916971875,100.73784728300312,100.99360130318318
1995-06-17,100.74088415407773,100.66646209923502,100.86103299047666,101.62720587692453,100.51685524627077,101.29058605009268,101.87241869301111,99.79667789340023,100.76410729589843,100.99863917931268
1995-06-18,100.74310577177388,100.67103956308691,100.86528878682535,101.63496488268525,100.51743161010579,101.31021688211123,101.81550551173238,99.80830501097262,100.76592806036525,101.0094627710938
1995-06-19,100.74520689475678,100.67547282345187,100.86962108739013,101.64272401096771,100.51799488001026,101.33058848378435,101.80422504070346,99.7739840368396,100.76483655855188,100.97872537195177
1995-06-20,100.74740077571461,100.67992009138868,100.87395564838076,101.65042039103047,100.51857203592122,101.36701921823732,101.7981529248046,99.76942873522232,100.78302182368958,100.98882594425332
1995-06-21,100.74961847611408,100.68430268317537,100.87833600326536,101.65789612920894,100.51911194472187,101.38777755889231,101.82959213788119,99.72990756236895,100.77164178939934,100.97901312887072
1995-06-22,100.75178661496315,100.68849816742235,100.88268126133067,101.66542262087671,100.51965873995998,101.36292751668165,101.83457571532561,99.71837528304565,100.75501075654579,100.9622198557307
1995-06-23,100.75394683356787,100.69305001598408,100.88701904935758,101.67303666268879,100.52014582227942,101.35894611689538,101.87614968832509,99.72785530905998,100.72652088811581,100.98590963622374
1995-06-24,100.75607201527534,100.6978204648863,100.8913217648308,101.68072339404478,100.52057677553933,101.36216508544764,101.90775240120526,99.72809765572384,100.72221013644706,100.98600930440739
1995-06-25,100.75833317876328,100.70246576458148,100.89560711153035,101.68845666424136,100.52092865152181,101.38167315430637,101.89788235525302,99.72517247473913,100.72090012611021,100.99102703328087
1995-06-26,100.76069801750711,100.70723078221305,100.89991729012439,101.69629272433315,100.5212298731548,101.41568257543321,101.90700140110552,99.7242995927178,100.72278709339436,100.96205791130501
1995-06-27,100.76296205494698,100.71170343429759,100.90419551146714,101.70423932025615,100.52152707181772,101.40834889366342,101.93570034903995,99.71122246076213,100.73672582278597,100.9816235104773
1995-06-28,100.76520651035057,100.71609204769214,100.90843631460393,101.71224148209339,100.52183065458779,101.41321807427757,101.90733425482134,99.71537977015745,100.76944078262584,100.94327773263664
1995-06-29,100.7676008004639,100.72059983796018,100.91269753736952,101.72017179982913,100.52212988161833,101.38966699839891,101.93206307033121,99.70802467504252,100.7663623726438,100.94626154279037
1995-06-30,100.76998457253544,100.72513371669723,100.91700424658615,101.72818758876664,100.52227544927952,101.38764177446312,101.93991473644137,99.72204053767594,100.76460270450795,100.9503421934117
1995-07-01,100.77244592196278,100.72998780113622,100.92138037631126,101.73618519128833,100.52245632379528,101.3766610750573,101.95690511323653,99.69747465425777,100.76532556202295,100.90236281267549
1995-07-02,100.77489452390036,100.73445714489237,100.92576706910165,101.74386934941052,100.52258464951173,101.40660084928845,101.96079143195871,99.6995077943408,100.76198061316221,100.8814596497007
1995-07-03,100.77738869397875,100.73893791953631,100.93008747347591,101.75156485287094,100.52265956258175,101.39305182179419,101.98188184583697,99.72039665740846,100.77349648587223,100.88636751946558
1995-07-04,100.77977385555363,100.74346258890922,100.93443461448516,101.75919793241502,100.52262170900741,101.38613140490222,102.00632328322745,99.73998404596,100.75326078107561,100.87645548011888
1995-07-05,100.7821316034019,100.7479305129415,100.93880503610809,101.76672823834588,100.52252999505569,101.37913578906287,102.03466786413082,99.72662621849115,100.73475909553972,100.85712215386344
1995-07-06,100.78444310473378,100.75235054316363,100.94321824277972,101.77405122361077,100.52241581272672,101.39524992378131,102.073590820708,99.71097619354093,100.72346223250797,100.87436444855413
1995-07-07,100.78686437297229,100.7566405332454,100.94769395440603,101.78127507028874,100.52223893151913,101.39962415420335,102.08172665793859,99.71681710531226,100.73193450302905,100.85618819336818
1995-07-08,100.78921860960945,100.76074232846284,100.95220234687477,101.78858991251111,100.52196851827195,101.41449778796502,102.1147029336307,99.73964989831082,100.73680459694158,100.82221670555192
1995-07-09,100.7916049348253,100.76489417200098,100.95674392505379,101.7958501135016,100.52169069878504,101.432208788962,102.156645531968,99.75350336696773,100.72285476410681,100.83124914418042
1995-07-10,100.79396674440156,100.76908481388867,100.96129445543929,101.8031882304506,100.52135876208857,101.4452774736907,102.17645397032706,99.78245616699644,100.7333803831409,100.80521425853735
1995-07-11,100.79629897623,100.77294728466157,100.96582886652355,101.81050847455985,100.52092927876878,101.43417079740462,102.20018180484695,99.8007093983175,100.71757511805075,100.80892873926341
1995-07-12,100.79864441624996,100.77691621362094,100.97038203742244,101.81799172679604,100.52041617020015,101.46469701509263,102.27226494897393,99.81513854028094,100.72913665263066,100.8049195552759
1995-07-13,100.80087062552295,100.78106314363262,100.97490018932149,101.82545652674192,100.51990354775717,101.46919278676462,102.29060554966678,99.84447800594782,100.73016161194049,100.75807005296777
1995-07-14,100.80309725548005,100.78523410148357,100.97938682476422,101.83284102447888,100.51946118147562,101.4653847391742,102.28113621286512,99.85558204239307,100.74459028898387,100.75734096848566
1995-07-15,100.80541152716022,100.78923580567205,100.98380521087896,101.84010928213962,100.51894644313197,101.46390051052207,102.27697443236222,99.8538289916934,100.74178528573107,100.75542243212657
1995-07-16,100.80774219265398,100.79333819724661,100.98828196593604,101.84736155100497,100.51847431883202,101.50311334553524,102.27349032233953,99.88611055873749,100.76343389844465,100.74847938459038
1995-07-17,100.8100805582865,100.79727529078123,100.99276362860338,101.85456340113892,100.51790875921441,101.53141685064813,102.28956304250137,99.88224478371451,100.76854705378999,100.7484190210827
1995-07-18,100.81244956343562,100.80117773206783,100.99727140245615,101.86184049441205,100.51740831816203,101.5177030374979,102.32541530032087,99.89688913191733,100.78393523516324,100.76331661271935
1995-07-19,100.81472393426509,100.80533310046995,101.00177005379115,101.86907288289913,100.51692864209451,101.48322744104603,102.3262138361701,99.92697635010036,100.81294360959551,100.78292185411703
1995-07-20,100.8170706200984,100.80931732754186,101.00636865325978,101.8761897255166,100.51624602715775,101.48971453952193,102.28156802773215,99.98709109773915,100.81940043042127,100.75017447209312
1995-07-21,100.819532394259,100.81307414674838,101.01091841534428,101.88322112748287,100.51559797015425,101.47451434934459,102.2990903340721,100.0047165404495,100.81011247769804,100.73847554931
1995-07-22,100.82191188607506,100.81668452795691,101.0154466196957,101.89026934418274,100.51496980426823,101.50053498639939,102.31045325651807,100.00195738347912,100.81314791495485,100.73599163977615
1995-07-23,100.82410582861786,100.82021504972685,101.01995365226493,101.89728471560369,100.51440546264313,101.51417247602974,102.32037231486342,100.00023332202103,100.80827638650344,100.74222148172532
1995-07-24,100.82637378396808,100.82390517210249,101.02448532312711,101.9043178640212,100.51385055585354,101.51180965656451,102.37235902930121,100.00131632685653,100.79448815959694,100.76245476794978
1995-07-25,100.82862110679667,100.8278586190275,101.02910286808407,101.91151440561505,100.5133235361375,101.49958048583908,102.34272872283196,100.03631790733205,100.79696717288142,100.77084934459609
1995-07-26,100.83090239626934,100.83174285479015,101.03373902946593,101.91885518157952,100.51281561190007,101.49921472607018,102.36659925173004,100.04100215512658,100.79486209273371,100.80116644191314
1995-07-27,100.83328360738254,100.83558042610787,101.038352468791,101.92625041305622,100.51247108265885,101.51774154793644,102.33628183062791,100.08596698426507,100.78808595710747,100.78299655450306
1995-07-28,100.83574501182011,100.83961434026999,101.04300062103846,101.93374998331181,100.51207784754986,101.55039251695457,102.36737381608663,100.08844304961991,100.77383480567184,100.8072349303689
1995-07-29,100.83813952815075,100.843728071076,101.04770666044185,101.94125459717496,100.51160934946077,101.54057973213023,102.4114500029452,100.11769548981651,100.75637487694003,100.82384600991998
1995-07-30,100.84043033075292,100.84795548355228,101.05243603693539,101.94868265032365,100.51120169265944,101.5399043227713,102.4559736258037,100.13940555732671,100.74562381896455,100.83149455948319
1995-07-31,100.84276846928047,100.85221984730256,101.05714265054114,101.95621613604976,100.51080970341378,101.553137771867,102.47250935054966,100.1513617428641,100.76262343673639,100.85081532661401
1995-08-01,100.84509823982901,100.8565151910539,101.06177782381698,101.96357964847331,100.51040391464375,101.54990580758516,102.45223185037067,100.13524792002455,100.74323223251591,100.85716504973621
1995-08-02,100.84734803878116,100.86070519315595,101.06643880172454,101.97105525432686,100.50994146244092,101.55504885482381,102.4392686908478,100.15057830775018,100.7460768565118,100.85699648722468
1995-08-03,100.84957129208564,100.86485789278291,101.07115850260085,101.97853249558604,100.5094100327031,101.57685936674842,102.47643488895565,100.16117342257645,100.74172804207419,100.85774255513056
1995-08-04,100.85167754679193,100.86917319487644,101.07587672314473,101.98588092464091,100.5087803306613,101.57176253288726,102.49532080311978,100.15981944375194,100.72687601818109,100.84413913489914
1995-08-05,100.85376186535777,100.8734192645475,101.08061269863444,101.99324755024428,100.50825233196333,101.5632051424837,102.43748642495227,100.19609111287897,100.73326301388286,100.86022488450976
1995-08-06,100.8558222681596,100.87735391850251,101.0854262230334,102.00059809879346,100.50774596790161,101.5771847273181,102.44827878593136,100.21521425526119,100.71562370922481,100.86072247548022
1995-08-07,100.8578155116322,100.88147185608634,101.09027814020955,102.00799534299115,100.5071657473565,101.56670627415428,102.40453182795504,100.21243136838213,100.69657156005677,100.84884760389467
1995-08-08,100.85984304223915,100.88572615435426,101.09508292542618,102.0154028755207,100.50657319940326,101.57604350789545,102.36065061821319,100.24300550215078,100.72125740717686,100.82848867475148
1995-08-09,100.86182413404897,100.88991983147058,101.0998102813631,102.02293578118618,100.5060786366011,101.57951949597943,102.36059993050971,100.24812017717555,100.70566798288233,100.82010260154688
1995-08-10,100.86373547198173,100.89393930326331,101.10455535012383,102.03047592179196,100.50550094099066,101.56827316880131,102.340225347176,100.27087509256704,100.70919664411541,100.8484140536054
1995-08-11,100.86571337079499,100.89797839044105,101.10926919739906,102.03804285305452,100.50483966019318,101.57238122138021,102.33418811366477,100.24718590327151,100.70889941718646,100.8650236646763
1995-08-12,100.86768180730125,100.90218440381193,101.11398913354738,102.04545431990923,100.50412658244525,101.59175716854274,102.32379030665237,100.28033498707012,100.70845625955658,100.89059378785144
1995-08-13,100.86962640002628,100.9065515284766,101.11870156243886,102.05285281792523,100.50330306465172,101.61585528065166,102.34647060292215,100.2855637178901,100.71619808348115,100.88479184980383
1995-08-14,100.87171168906865,100.9109810130931,101.12347210829765,102.06007345982043,100.50240287086204,101.64096292301959,102.3333659081943,100.29710490861562,100.70581573458544,100.89828132236204
1995-08-15,100.87368543151868,100.91515595175329,101.1282883429742,102.06726124070678,100.50151816629212,101.65336188293351,102.34344498641921,100.29540482523196,100.70826456059811,100.90615157758644
