,titan,io,callisto,europa,ganymede
1995-08-10,1.8950063110478865e-05,3.9840172332938906e-05,4.693449718184972e-05,7.390632849424428e-05,-5.747867375616167e-06
1995-08-11,1.9609612949889055e-05,4.0033001046602124e-05,4.662349049344705e-05,7.416344179711487e-05,-6.579548296192783e-06
1995-08-12,1.951541748379526e-05,4.168580419516843e-05,4.668153756615112e-05,7.263434938087343e-05,-7.094959310949278e-06
1995-08-13,1.9278649912468637e-05,4.3280774251641674e-05,4.6605113020126154e-05,7.25019851723907e-05,-8.193870456141283e-06
1995-08-14,2.0673111587710125e-05,4.3896898163753306e-05,4.717768113171594e-05,7.075394460631657e-05,-8.956857757147496e-06
1995-08-15,1.9566857912822755e-05,4.1372491063507155e-05,4.762726769724779e-05,7.042696171644103e-05,-8.802820078424034e-06
1995-08-16,2.018217146337875e-05,4.1096555849939875e-05,4.721482420233514e-05,6.959304920006737e-05,-8.540348055752212e-06
1995-08-17,2.001912948879081e-05,3.96421671517988e-05,4.780715780983158e-05,6.970866065403314e-05,-8.85177568332729e-06
1995-08-18,2.0157575867596478e-05,3.9950820365897144e-05,4.7992810368935324e-05,6.817028412942072e-05,-8.800796786001541e-06
1995-08-19,1.8779771287169567e-05,3.930127220153068e-05,4.766444094417288e-05,6.901900542777284e-05,-8.838995395388238e-06
1995-08-20,1.9738624247311876e-05,3.9160893921419415e-05,4.845018000620982e-05,6.824991874254671e-05,-9.165744024985933e-06
1995-08-21,1.9585172045921695e-05,4.0962433591307246e-05,4.926138523231316e-05,6.875724309796105e-05,-9.393326670270596e-06
1995-08-22,1.9593584375643402e-05,4.3094258022069454e-05,4.987040871351489e-05,6.979855128230739e-05,-8.586608365335202e-06
1995-08-23,1.8921232928903464e-05,4.4887254815106914e-05,5.0126077080880904e-05,6.896222922581074e-05,-9.642079915161972e-06
1995-08-24,1.982318153559426e-05,4.3414337021152605e-05,5.1064547316848063e-05,7.04120486105797e-05,-9.866544934844512e-06
1995-08-25,2.0493420960221442e-05,4.276250419454897e-05,5.009885116780133e-05,7.099164064894303e-05,-1.0817170790100583e-05
1995-08-26,2.1277475960479464e-05,4.2133783238140765e-05,5.0139462698828297e-05,7.026056647951862e-05,-1.0701631279919077e-05
1995-08-27,2.1258188060757632e-05,4.3003435104660426e-05,4.95827029580731e-05,6.836000406607035e-05,-1.172196482357446e-05
1995-08-28,2.1171931760433083e-05,4.2756469153415466e-05,4.960351106242378e-05,6.854229183450578e-05,-1.1691096514665489e-05
1995-08-29,2.113109742629682e-05,4.27152711961476e-05,4.932288057291068e-05,6.989394903400559e-05,-1.1253388479404158e-05
1995-08-30,2.260679124455045e-05,4.1373976636505105e-05,4.9162645347156086e-05,6.832915697296826e-05,-1.1161296872730375e-05
1995-08-31,2.2231707912157006e-05,4.3344276816181804e-05,4.870768495823796e-05,6.750576883418624e-05,-1.1249117588651991e-05
1995-09-01,2.2780518414533546e-05,4.1774011737771843e-05,4.9249139958851273e-05,6.595297469869088e-05,-1.1445339518245667e-05
1995-09-02,2.326305289224173e-05,4.148376761770045e-05,4.953421190001528e-05,6.311650686496861e-05,-1.2090793338415118e-05
1995-09-03,2.404041975800908e-05,4.131349942193552e-05,4.935774245451441e-05,6.247855213525888e-05,-1.0876253621505683e-05
1995-09-04,2.294228184052116e-05,4.2938088536947916e-05,4.9392473042919605e-05,6.307067699440339e-05,-1.0590338310745295e-05
1995-09-05,2.2965002266284174e-05,4.292592749144397e-05,4.9358349586192674e-05,6.400088349955979e-05,-1.1781050262116288e-05
1995-09-06,2.1990393231696714e-05,4.517126487768586e-05,5.0245816152871825e-05,6.247922663948913e-05,-1.2926038865046507e-05
1995-09-07,2.145174042600395e-05,4.584321230627353e-05,5.059126567785732e-05,6.316396067229668e-05,-1.3571007212109798e-05
1995-09-08,2.103492069527313e-05,4.5776016299514666e-05,5.055227622308145e-05,6.401291263280484e-05,-1.2808660945662353e-05
1995-09-09,2.1596631634812624e-05,4.547041277080943e-05,5.073925545007185e-05,6.45310364879581e-05,-1.195788507268869e-05
1995-09-10,2.2229356031022718e-05,4.40166249309204e-05,5.176507694337751e-05,6.179230470948482e-05,-1.1735733945861249e-05
1995-09-11,2.1736645835268575e-05,4.446027855720125e-05,5.2026277710615076e-05,6.076035093394161e-05,-1.291083515408964e-05
1995-09-12,2.1320113632317117e-05,4.732538909846262e-05,5.295711005803838e-05,6.014045207436425e-05,-1.297004000022639e-05
1995-09-13,2.1282089815777283e-05,4.9224053274565804e-05,5.332600651786201e-05,5.9217955500123765e-05,-1.2929271480999205e-05
1995-09-14,2.1792565066958147e-05,4.975463659384616e-05,5.2831678428511e-05,6.094080110674582e-05,-1.1626417759647012e-05
1995-09-15,2.0287437252575202e-05,4.698806609781947e-05,5.2896768252486126e-05,6.063925686983218e-05,-1.1565522416434604e-05
1995-09-16,1.8778981863976085e-05,4.685071987653444e-05,5.360491948125379e-05,6.117145153128334e-05,-1.100530368725039e-05
1995-09-17,1.8552006695982115e-05,4.7307735491664005e-05,5.3328153421405844e-05,5.933854240103287e-05,-1.055315628739617e-05
1995-09-18,1.923226704447778e-05,4.7416899029428805e-05,5.3462861020481256e-05,5.908212664418322e-05,-1.195721667957006e-05
1995-09-19,2.0072000263882117e-05,4.389445196872899e-05,5.385329203111411e-05,5.727994941140402e-05,-1.2179115669863627e-05
1995-09-20,2.0654621015747665e-05,4.121781473642727e-05,5.410264757488292e-05,5.7242908469090636e-05,-1.1402160041362741e-05
1995-09-21,1.9536927509999913e-05,4.1841894798722024e-05,5.4177510561359554e-05,5.595611411424173e-05,-1.0749052015368576e-05
1995-09-22,2.0956243629521865e-05,4.272615468137175e-05,5.482987472005263e-05,5.60621811556139e-05,-1.070258253510481e-05
1995-09-23,2.0301147297674405e-05,4.127911935558615e-05,5.4579574898516725e-05,5.6180177359088646e-05,-1.124884887793165e-05
1995-09-24,2.060047134766485e-05,4.1567020902189e-05,5.4500190539208404e-05,5.6456753474209975e-05,-1.1029280956087462e-05
1995-09-25,1.9379150206777496e-05,4.2554456466836754e-05,5.5429177352239734e-05,5.660017697284303e-05,-1.172274050142974e-05
1995-09-26,1.893993110924086e-05,4.300092052056392e-05,5.5532543216774144e-05,5.727913082398395e-05,-1.1705057725186485e-05
1995-09-27,1.920163935342778e-05,4.388820068079724e-05,5.5503805252987704e-05,5.647651102025364e-05,-1.2286586727916493e-05
1995-09-28,1.6913819890440607e-05,4.317463886160944e-05,5.639583700922657e-05,5.508223868733175e-05,-1.3018175156309653e-05
1995-09-29,1.7739619187384648e-05,4.359578234769401e-05,5.7563034334906504e-05,5.548929807819292e-05,-1.1746202694840058e-05
1995-09-30,1.873785769967995e-05,4.7347459879221176e-05,5.7893471536729635e-05,5.6578019105746336e-05,-1.2649965765554327e-05
1995-10-01,1.8214742300237674e-05,5.112120250050367e-05,5.804783423379867e-05,5.787348565089445e-05,-1.28983637235347e-05
1995-10-02,1.7453741872008877e-05,4.8897629337574244e-05,5.773483034787752e-05,5.8611767326910424e-05,-1.3821698051197373e-05
1995-10-03,1.807945992604587e-05,4.940287961718859e-05,5.850006712404543e-05,5.739122264181162e-05,-1.3659640347163382e-05
1995-10-04,1.7611652789017995e-05,5.082761456898233e-05,5.847893358712497e-05,5.567766089420445e-05,-1.3241623548876369e-05
1995-10-05,1.6186756072178454e-05,4.886577113238921e-05,5.850305766164077e-05,5.4472802895277894e-05,-1.3871433030221425e-05
1995-10-06,1.657195992899041e-05,4.958126410481434e-05,5.9432363152200907e-05,5.261905361009234e-05,-1.3445054041549831e-05
1995-10-07,1.7015817342258543e-05,5.0230523771954694e-05,5.950082443995086e-05,5.3249926180276574e-05,-1.3416099520435765e-05
1995-10-08,1.588890340631366e-05,4.880711076005184e-05,5.921790673468763e-05,5.455190634862106e-05,-1.3860742492322053e-05
1995-10-09,1.557349000358421e-05,4.492785197096616e-05,5.9782377215267246e-05,5.5993385355224135e-05,-1.4582787490335924e-05
1995-10-10,1.5356855849413265e-05,4.7356718560820354e-05,6.028805436653073e-05,5.746362487291101e-05,-1.4561864771334143e-05
1995-10-11,1.516553641045526e-05,4.7356690781485966e-05,6.0463185404868725e-05,5.6688925045067506e-05,-1.4033715898031929e-05
1995-10-12,1.3461614251975007e-05,4.604188452006497e-05,6.005673462539107e-05,5.669152249598852e-05,-1.4556647623287233e-05
1995-10-13,1.513765886107521e-05,4.628430310793519e-05,6.094057838490485e-05,5.744060392176564e-05,-1.4382027208825754e-05
1995-10-14,1.4990250391644366e-05,4.4953139802794695e-05,6.0668745058833906e-05,5.82296453968123e-05,-1.3702712693852703e-05
1995-10-15,1.6265646046953464e-05,4.507714340773461e-05,6.094552549984478e-05,5.8939227610466105e-05,-1.4377105180041205e-05
1995-10-16,1.609585298378846e-05,4.335049564252458e-05,6.05658526138253e-05,5.8092559384714804e-05,-1.4510047720794894e-05
1995-10-17,1.537112006966268e-05,4.177438093444508e-05,6.063285142099417e-05,5.5941834277373204e-05,-1.494551884395623e-05
1995-10-18,1.5747299601187592e-05,4.3615744693470404e-05,6.106540799177829e-05,5.471835614678788e-05,-1.4370559346610356e-05
1995-10-19,1.5535031599345217e-05,4.229097116748015e-05,6.087115614739069e-05,5.489383269718928e-05,-1.4503598775195137e-05
1995-10-20,1.6018502905001952e-05,4.1284586950851576e-05,6.188170792276182e-05,5.4689485384340486e-05,-1.4117403521085592e-05
1995-10-21,1.4271747708516358e-05,4.359904835382622e-05,6.26415159596938e-05,5.5974979934481084e-05,-1.3594229741564767e-05
1995-10-22,1.368524084521816e-05,4.831675995120577e-05,6.255365766438814e-05,5.4948984580027727e-05,-1.2403020538731546e-05
1995-10-23,1.5723050774463232e-05,4.692357400104541e-05,6.163949299331506e-05,5.453394377163967e-05,-1.2923596488301214e-05
1995-10-24,1.5241267271592918e-05,4.441511616071203e-05,6.141237294809976e-05,5.492494623826616e-05,-1.3274768671966974e-05
1995-10-25,1.4199589294827675e-05,4.404260946389016e-05,6.162807696297179e-05,5.640215288726935e-05,-1.3403072759432533e-05
1995-10-26,1.4781184386913893e-05,4.565452960902938e-05,6.155369899740748e-05,5.7321824044276326e-05,-1.4429704192742143e-05
1995-10-27,1.4815008999580215e-05,4.1743100829938484e-05,6.186200439972644e-05,5.743963436355415e-05,-1.4439387923004254e-05
1995-10-28,1.4747784582658241e-05,4.1830492084171667e-05,6.252846315524252e-05,5.731192181146483e-05,-1.3172734557587162e-05
1995-10-29,1.4278345463969444e-05,4.3674805805693495e-05,6.337712465742662e-05,5.816422404514299e-05,-1.3343641592888922e-05
1995-10-30,1.535759406423587e-05,4.252588512354549e-05,6.37416517124123e-05,5.635704976025835e-05,-1.3396625385242444e-05
1995-10-31,1.4484047433871439e-05,4.074193934378023e-05,6.456374390229058e-05,5.521471774372344e-05,-1.4005056422350393e-05
1995-11-01,1.4621800674907703e-05,3.9838078124576626e-05,6.497579728348413e-05,5.381684132266251e-05,-1.465635147657185e-05
1995-11-02,1.581853092069707e-05,3.8681532740669766e-05,6.579922972527186e-05,5.356691452496065e-05,-1.5302362867508634e-05
1995-11-03,1.5888180893153248e-05,3.8286898564665606e-05,6.623849198494902e-05,5.277383676771663e-05,-1.5172624845738447e-05
1995-11-04,1.5273191704245903e-05,3.875211061621364e-05,6.712865499514109e-05,5.105575675568019e-05,-1.5352941067803272e-05
1995-11-05,1.4940960239462342e-05,4.1826723573334945e-05,6.716441359766456e-05,5.101140439478513e-05,-1.447281263444733e-05
1995-11-06,1.5617872227480234e-05,4.326332722226489e-05,6.763205985627074e-05,5.051813822976037e-05,-1.392481891171471e-05
1995-11-07,1.662868829277464e-05,4.125120413145389e-05,6.826664681103267e-05,5.008066057987648e-05,-1.4090126627896993e-05
1995-11-08,1.6055772029899273e-05,3.98019774814351e-05,6.914831870319382e-05,5.035641574258065e-05,-1.590983790222822e-05
1995-11-09,1.6239217741187417e-05,3.866758996862174e-05,6.90447268629768e-05,5.0399449916804784e-05,-1.63883520426511e-05
1995-11-10,1.6110249704714974e-05,4.214934401169934e-05,6.890394361858121e-05,5.008866834455006e-05,-1.6747160710428588e-05
1995-11-11,1.57975604047067e-05,4.3296667779468834e-05,6.900326209091645e-05,4.9714849520654525e-05,-1.6357187178406285e-05
1995-11-12,1.7317363121049922e-05,4.332011042773587e-05,6.883582401728816e-05,4.83280078324988e-05,-1.5597833095681857e-05
1995-11-13,1.6985268844971202e-05,4.087206926084441e-05,6.858152543953722e-05,4.6940182404808795e-05,-1.6209846615433676e-05
1995-11-14,1.6215872119085262e-05,4.12859085867634e-05,6.957525285411492e-05,4.449922003724183e-05,-1.5285349851179575e-05
1995-11-15,1.534134985359259e-05,4.542852044053802e-05,6.93696849294323e-05,4.530951593428867e-05,-1.5086856457235953e-05
1995-11-16,1.618073699671818e-05,4.241503254664991e-05,6.896301193259902e-05,4.3850203479189886e-05,-1.4708390005724326e-05
1995-11-17,1.4222293426513488e-05,4.229351632401013e-05,6.875410745776911e-05,4.5508078134526286e-05,-1.4675299452870938e-05
1995-11-18,1.455146751250247e-05,4.413079646670148e-05,6.864589943145205e-05,4.769695622686143e-05,-1.4300983601223116e-05
1995-11-19,1.411434613785012e-05,4.309168375193906e-05,6.896666079247993e-05,4.759094772266437e-05,-1.4633881605941035e-05
1995-11-20,1.5361867891972025e-05,4.2277393738743285e-05,6.943104810153145e-05,4.635554106835471e-05,-1.4458864891486733e-05
1995-11-21,1.54385391033518e-05,4.6683056816432256e-05,6.955378734097017e-05,4.725432916918848e-05,-1.549567965264398e-05
1995-11-22,1.5004780955507613e-05,4.6840680687498804e-05,6.890414859395122e-05,4.922608093194114e-05,-1.5457349668457354e-05
1995-11-23,1.5269962830410932e-05,4.652119621706419e-05,6.881479200759877e-05,4.8221955928795524e-05,-1.588777563288346e-05
1995-11-24,1.5628926189448222e-05,4.543317565541827e-05,6.824707008146191e-05,4.863954054856734e-05,-1.5823918758206545e-05
1995-11-25,1.5667820158604684e-05,4.694147706429952e-05,6.926954748998071e-05,4.9279354039422074e-05,-1.5812973147122378e-05
1995-11-26,1.628347590831858e-05,4.6028918823992626e-05,6.963635976919846e-05,4.924039293330296e-05,-1.6895203685862725e-05
1995-11-27,1.65865558316991e-05,4.5425400996279564e-05,7.006041946633346e-05,4.8602668734520904e-05,-1.741601495230949e-05
1995-11-28,1.651013337089502e-05,4.5718362181812466e-05,7.037136462040294e-05,4.88343460103291e-05,-1.7474579815268676e-05
1995-11-29,1.7463545991747154e-05,4.531406318641906e-05,7.051186634732254e-05,4.911120581296835e-05,-1.73136463702539e-05
1995-11-30,1.8243595984124283e-05,4.750803612108001e-05,7.130162173485388e-05,4.9804203524850266e-05,-1.694082805248076e-05
1995-12-01,1.8902254498964766e-05,4.628273269591254e-05,7.198512102779553e-05,4.966131389005923e-05,-1.7511288165961147e-05
1995-12-02,1.7826753806682305e-05,4.6240098613203884e-05,7.257157083295773e-05,4.8065218680060084e-05,-1.7308461040754786e-05
1995-12-03,1.8253436151027813e-05,4.6176008146936454e-05,7.295526040018707e-05,4.625788111622953e-05,-1.7539997513082994e-05
1995-12-04,1.8555096434891283e-05,4.6491994833086636e-05,7.321998990383882e-05,4.7157079216875175e-05,-1.7453075951023855e-05
1995-12-05,1.8662932435908886e-05,4.3388749772166335e-05,7.357969840060541e-05,4.762531651891777e-05,-1.7652437565462975e-05
1995-12-06,1.818303425937806e-05,4.298653472356584e-05,7.42288397277413e-05,4.7490234404534704e-05,-1.7860203226693905e-05
1995-12-07,1.7770864564337074e-05,4.2141902275361076e-05,7.481228631478487e-05,4.561427806804019e-05,-1.7577375192256994e-05
1995-12-08,1.8329032361874553e-05,4.205702034520975e-05,7.49060218221409e-05,4.622276682164639e-05,-1.7043999760657513e-05
1995-12-09,1.9503421627042883e-05,4.175685074225832e-05,7.463840387234022e-05,4.6411043510996564e-05,-1.676671398553875e-05
1995-12-10,1.8653654658917773e-05,4.085393492547773e-05,7.520397922111677e-05,4.5904997427292926e-05,-1.6332517113082368e-05
1995-12-11,1.8139690431739908e-05,4.146288151485322e-05,7.622927278205793e-05,4.590950897198631e-05,-1.6105390687859433e-05
1995-12-12,1.88836959380545e-05,4.2442839357059725e-05,7.705063637075682e-05,4.482951651607614e-05,-1.575313500135067e-05
1995-12-13,1.9171939017015305e-05,4.053510129531368e-05,7.724025853605987e-05,4.5184254279462266e-05,-1.624803142818987e-05
1995-12-14,1.839809426673611e-05,4.178586423853048e-05,7.899649674292242e-05,4.554908288989523e-05,-1.5506356427996693e-05
1995-12-15,1.8077302313956878e-05,4.2000119268248426e-05,7.93139224517514e-05,4.595535625395719e-05,-1.4964388092009173e-05
1995-12-16,1.823123997746201e-05,4.073267720894336e-05,8.007126838527334e-05,4.6817076972960336e-05,-1.4418749137878883e-05
1995-12-17,1.935646996842344e-05,4.24417381617026e-05,8.042641335892498e-05,4.627499863385509e-05,-1.5544355920771302e-05
1995-12-18,1.8717684093561004e-05,4.4557443373172134e-05,7.927628491954941e-05,4.545065143979343e-05,-1.5084261079323369e-05
1995-12-19,1.7103575056021114e-05,4.474880059213149e-05,7.943893705175675e-05,4.3427092019099334e-05,-1.5201250064711402e-05
1995-12-20,1.625800908722219e-05,4.535200274013995e-05,7.945954350629947e-05,4.321950822272491e-05,-1.4866665974500037e-05
1995-12-21,1.5874956054373612e-05,4.435900808452686e-05,7.965202371540414e-05,4.30286192214524e-05,-1.5107738871811272e-05
1995-12-22,1.5108827146059767e-05,4.428661053101912e-05,7.929250135330079e-05,4.182391958540421e-05,-1.4799772640516906e-05
1995-12-23,1.6160990540470266e-05,4.235454765399993e-05,7.920143010120562e-05,4.365174155696039e-05,-1.4801707629352734e-05
1995-12-24,1.6690439048616668e-05,4.265254239443905e-05,7.86232896377026e-05,4.329135283587249e-05,-1.4847991536282024e-05
1995-12-25,1.556141815073353e-05,4.049276074491459e-05,7.889594555288149e-05,4.1968238501999267e-05,-1.410302092785809e-05
1995-12-26,1.4525333253967432e-05,4.059420693569571e-05,7.892774997775298e-05,3.936197787424156e-05,-1.4138364672011683e-05
1995-12-27,1.393094364199321e-05,3.943432350372866e-05,7.922620039857442e-05,4.0839471496356694e-05,-1.3491320535741202e-05
1995-12-28,1.4001165775656688e-05,4.208547514750194e-05,7.95825818555862e-05,3.974302195852708e-05,-1.1709027401662908e-05
1995-12-29,1.31345166256569e-05,4.478338987290442e-05,7.900879054956178e-05,3.879098116188473e-05,-1.2437354258709732e-05
1995-12-30,1.4021759460636218e-05,4.502340328826904e-05,7.984158541973763e-05,3.89271485488063e-05,-1.2785083573385592e-05
1995-12-31,1.5231683319738565e-05,4.361857143408976e-05,8.013837321252382e-05,3.925854819342156e-05,-1.2592651463028126e-05
1996-01-01,1.5599965191404053e-05,4.423100840678096e-05,8.052144244796722e-05,3.924338188610044e-05,-1.2875979111148794e-05
1996-01-02,1.590214365654319e-05,4.3442356235878776e-05,8.009577956680225e-05,3.686217536302827e-05,-1.2452641133586795e-05
